Source Name	Comment [ENA_SAMPLE]	Comment [BioSD_SAMPLE]	Comment [Sample_description]	Comment [Sample_source_name]	Comment [Sample_title]	Characteristics [organism]	Characteristics[organism part]	Characteristics[sex]	Characteristics[developmental stage]	Characteristics [cell type]	Characteristics [genotype]	Characteristics [single cell quality]	Characteristics [submitted single cell quality]	Material Type	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Extract Name	Comment[single cell isolation]	Comment[input molecule]	Comment[library construction]	Comment[end bias]	Comment[primer]	Comment[spike in]	Comment[spike in dilution]	Comment [UMI barcode]	Comment[LIBRARY_STRAND]	Comment [LIBRARY_LAYOUT]	Comment [LIBRARY_SOURCE]	Comment [LIBRARY_STRATEGY]	Comment [LIBRARY_SELECTION]	Comment [INSTRUMENT_MODEL]	Protocol REF	Protocol REF	Assay Name	Comment[technical replicate group]	Technology Type	Comment [ENA_EXPERIMENT]	Comment [Platform_title]	Scan Name	Comment [ENA_RUN]	Comment [FASTQ_URI]	FactorValue[single cell identifier]	FactorValue [cell type]
GSM2669928 1	SRS2287100	SAMN07246146	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innvervating DC2 glomerulus	91G04-GFP [N289Barcode_720-510]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innvervating DC2 glomerulus	91G04-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2669928 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 4213	P-GSE100058-5	P-GSE100058-6	GSM2669928	not applicable	sequencing assay	SRX2921183	NextSeq 550 (Drosophila melanogaster)	SRR5686397_1.fastq.gz	SRR5686397	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/007/SRR5686397/SRR5686397_1.fastq.gz	N289Barcode_720-510	olfactory projection neuron innvervating DC2 glomerulus
GSM2669927 1	SRS2287041	SAMN07246147	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innvervating DC2 glomerulus	91G04-GFP [N289Barcode_718-510]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innvervating DC2 glomerulus	91G04-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2669927 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 4214	P-GSE100058-5	P-GSE100058-6	GSM2669927	not applicable	sequencing assay	SRX2921182	NextSeq 550 (Drosophila melanogaster)	SRR5686396_2.fastq.gz	SRR5686396	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/006/SRR5686396/SRR5686396_2.fastq.gz	N289Barcode_718-510	olfactory projection neuron innvervating DC2 glomerulus
GSM2669927 1	SRS2287041	SAMN07246147	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innvervating DC2 glomerulus	91G04-GFP [N289Barcode_718-510]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innvervating DC2 glomerulus	91G04-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2669927 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 4215	P-GSE100058-5	P-GSE100058-6	GSM2669927	not applicable	sequencing assay	SRX2921182	NextSeq 550 (Drosophila melanogaster)	SRR5686396_1.fastq.gz	SRR5686396	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/006/SRR5686396/SRR5686396_1.fastq.gz	N289Barcode_718-510	olfactory projection neuron innvervating DC2 glomerulus
GSM2669926 1	SRS2287040	SAMN07246148	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innvervating DC2 glomerulus	91G04-GFP [N289Barcode_716-510]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innvervating DC2 glomerulus	91G04-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2669926 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 4216	P-GSE100058-5	P-GSE100058-6	GSM2669926	not applicable	sequencing assay	SRX2921181	NextSeq 550 (Drosophila melanogaster)	SRR5686395_2.fastq.gz	SRR5686395	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/005/SRR5686395/SRR5686395_2.fastq.gz	N289Barcode_716-510	olfactory projection neuron innvervating DC2 glomerulus
GSM2669926 1	SRS2287040	SAMN07246148	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innvervating DC2 glomerulus	91G04-GFP [N289Barcode_716-510]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innvervating DC2 glomerulus	91G04-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2669926 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 4217	P-GSE100058-5	P-GSE100058-6	GSM2669926	not applicable	sequencing assay	SRX2921181	NextSeq 550 (Drosophila melanogaster)	SRR5686395_1.fastq.gz	SRR5686395	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/005/SRR5686395/SRR5686395_1.fastq.gz	N289Barcode_716-510	olfactory projection neuron innvervating DC2 glomerulus
GSM2669925 1	SRS2287101	SAMN07246149	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innvervating DC2 glomerulus	91G04-GFP [N289Barcode_715-510]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innvervating DC2 glomerulus	91G04-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2669925 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 4218	P-GSE100058-5	P-GSE100058-6	GSM2669925	not applicable	sequencing assay	SRX2921180	NextSeq 550 (Drosophila melanogaster)	SRR5686394_2.fastq.gz	SRR5686394	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/004/SRR5686394/SRR5686394_2.fastq.gz	N289Barcode_715-510	olfactory projection neuron innvervating DC2 glomerulus
GSM2669925 1	SRS2287101	SAMN07246149	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innvervating DC2 glomerulus	91G04-GFP [N289Barcode_715-510]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innvervating DC2 glomerulus	91G04-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2669925 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 4219	P-GSE100058-5	P-GSE100058-6	GSM2669925	not applicable	sequencing assay	SRX2921180	NextSeq 550 (Drosophila melanogaster)	SRR5686394_1.fastq.gz	SRR5686394	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/004/SRR5686394/SRR5686394_1.fastq.gz	N289Barcode_715-510	olfactory projection neuron innvervating DC2 glomerulus
GSM2669924 1	SRS2287039	SAMN07246150	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innvervating DC2 glomerulus	91G04-GFP [N289Barcode_712-510]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innvervating DC2 glomerulus	91G04-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2669924 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 4220	P-GSE100058-5	P-GSE100058-6	GSM2669924	not applicable	sequencing assay	SRX2921179	NextSeq 550 (Drosophila melanogaster)	SRR5686393_2.fastq.gz	SRR5686393	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/003/SRR5686393/SRR5686393_2.fastq.gz	N289Barcode_712-510	olfactory projection neuron innvervating DC2 glomerulus
GSM2669924 1	SRS2287039	SAMN07246150	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innvervating DC2 glomerulus	91G04-GFP [N289Barcode_712-510]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innvervating DC2 glomerulus	91G04-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2669924 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 4221	P-GSE100058-5	P-GSE100058-6	GSM2669924	not applicable	sequencing assay	SRX2921179	NextSeq 550 (Drosophila melanogaster)	SRR5686393_1.fastq.gz	SRR5686393	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/003/SRR5686393/SRR5686393_1.fastq.gz	N289Barcode_712-510	olfactory projection neuron innvervating DC2 glomerulus
GSM2669923 1	SRS2287038	SAMN07246151	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innvervating DC2 glomerulus	91G04-GFP [N289Barcode_711-510]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innvervating DC2 glomerulus	91G04-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2669923 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 4222	P-GSE100058-5	P-GSE100058-6	GSM2669923	not applicable	sequencing assay	SRX2921178	NextSeq 550 (Drosophila melanogaster)	SRR5686392_2.fastq.gz	SRR5686392	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/002/SRR5686392/SRR5686392_2.fastq.gz	N289Barcode_711-510	olfactory projection neuron innvervating DC2 glomerulus
GSM2669923 1	SRS2287038	SAMN07246151	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innvervating DC2 glomerulus	91G04-GFP [N289Barcode_711-510]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innvervating DC2 glomerulus	91G04-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2669923 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 4223	P-GSE100058-5	P-GSE100058-6	GSM2669923	not applicable	sequencing assay	SRX2921178	NextSeq 550 (Drosophila melanogaster)	SRR5686392_1.fastq.gz	SRR5686392	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/002/SRR5686392/SRR5686392_1.fastq.gz	N289Barcode_711-510	olfactory projection neuron innvervating DC2 glomerulus
GSM2669922 1	SRS2287037	SAMN07246152	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innvervating DC2 glomerulus	91G04-GFP [N289Barcode_710-510]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innvervating DC2 glomerulus	91G04-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2669922 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 4224	P-GSE100058-5	P-GSE100058-6	GSM2669922	not applicable	sequencing assay	SRX2921177	NextSeq 550 (Drosophila melanogaster)	SRR5686391_2.fastq.gz	SRR5686391	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/001/SRR5686391/SRR5686391_2.fastq.gz	N289Barcode_710-510	olfactory projection neuron innvervating DC2 glomerulus
GSM2669922 1	SRS2287037	SAMN07246152	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innvervating DC2 glomerulus	91G04-GFP [N289Barcode_710-510]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innvervating DC2 glomerulus	91G04-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2669922 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 4225	P-GSE100058-5	P-GSE100058-6	GSM2669922	not applicable	sequencing assay	SRX2921177	NextSeq 550 (Drosophila melanogaster)	SRR5686391_1.fastq.gz	SRR5686391	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/001/SRR5686391/SRR5686391_1.fastq.gz	N289Barcode_710-510	olfactory projection neuron innvervating DC2 glomerulus
GSM2669921 1	SRS2287035	SAMN07246153	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innvervating DC2 glomerulus	91G04-GFP [N289Barcode_707-510]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innvervating DC2 glomerulus	91G04-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2669921 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 4226	P-GSE100058-5	P-GSE100058-6	GSM2669921	not applicable	sequencing assay	SRX2921176	NextSeq 550 (Drosophila melanogaster)	SRR5686390_2.fastq.gz	SRR5686390	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/000/SRR5686390/SRR5686390_2.fastq.gz	N289Barcode_707-510	olfactory projection neuron innvervating DC2 glomerulus
GSM2669921 1	SRS2287035	SAMN07246153	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innvervating DC2 glomerulus	91G04-GFP [N289Barcode_707-510]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innvervating DC2 glomerulus	91G04-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2669921 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 4227	P-GSE100058-5	P-GSE100058-6	GSM2669921	not applicable	sequencing assay	SRX2921176	NextSeq 550 (Drosophila melanogaster)	SRR5686390_1.fastq.gz	SRR5686390	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/000/SRR5686390/SRR5686390_1.fastq.gz	N289Barcode_707-510	olfactory projection neuron innvervating DC2 glomerulus
GSM2669920 1	SRS2287036	SAMN07246154	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innvervating DC2 glomerulus	91G04-GFP [N289Barcode_706-510]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innvervating DC2 glomerulus	91G04-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2669920 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 4228	P-GSE100058-5	P-GSE100058-6	GSM2669920	not applicable	sequencing assay	SRX2921175	NextSeq 550 (Drosophila melanogaster)	SRR5686389_2.fastq.gz	SRR5686389	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/009/SRR5686389/SRR5686389_2.fastq.gz	N289Barcode_706-510	olfactory projection neuron innvervating DC2 glomerulus
GSM2669920 1	SRS2287036	SAMN07246154	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innvervating DC2 glomerulus	91G04-GFP [N289Barcode_706-510]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innvervating DC2 glomerulus	91G04-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2669920 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 4229	P-GSE100058-5	P-GSE100058-6	GSM2669920	not applicable	sequencing assay	SRX2921175	NextSeq 550 (Drosophila melanogaster)	SRR5686389_1.fastq.gz	SRR5686389	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/009/SRR5686389/SRR5686389_1.fastq.gz	N289Barcode_706-510	olfactory projection neuron innvervating DC2 glomerulus
GSM2669919 1	SRS2287033	SAMN07246155	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innvervating DC2 glomerulus	91G04-GFP [N289Barcode_705-510]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innvervating DC2 glomerulus	91G04-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2669919 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 4230	P-GSE100058-5	P-GSE100058-6	GSM2669919	not applicable	sequencing assay	SRX2921174	NextSeq 550 (Drosophila melanogaster)	SRR5686388_2.fastq.gz	SRR5686388	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/008/SRR5686388/SRR5686388_2.fastq.gz	N289Barcode_705-510	olfactory projection neuron innvervating DC2 glomerulus
GSM2669919 1	SRS2287033	SAMN07246155	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innvervating DC2 glomerulus	91G04-GFP [N289Barcode_705-510]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innvervating DC2 glomerulus	91G04-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2669919 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 4231	P-GSE100058-5	P-GSE100058-6	GSM2669919	not applicable	sequencing assay	SRX2921174	NextSeq 550 (Drosophila melanogaster)	SRR5686388_1.fastq.gz	SRR5686388	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/008/SRR5686388/SRR5686388_1.fastq.gz	N289Barcode_705-510	olfactory projection neuron innvervating DC2 glomerulus
GSM2669918 1	SRS2287034	SAMN07246156	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innvervating DC2 glomerulus	91G04-GFP [N289Barcode_704-510]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innvervating DC2 glomerulus	91G04-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2669918 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 4232	P-GSE100058-5	P-GSE100058-6	GSM2669918	not applicable	sequencing assay	SRX2921173	NextSeq 550 (Drosophila melanogaster)	SRR5686387_2.fastq.gz	SRR5686387	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/007/SRR5686387/SRR5686387_2.fastq.gz	N289Barcode_704-510	olfactory projection neuron innvervating DC2 glomerulus
GSM2669918 1	SRS2287034	SAMN07246156	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innvervating DC2 glomerulus	91G04-GFP [N289Barcode_704-510]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innvervating DC2 glomerulus	91G04-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2669918 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 4233	P-GSE100058-5	P-GSE100058-6	GSM2669918	not applicable	sequencing assay	SRX2921173	NextSeq 550 (Drosophila melanogaster)	SRR5686387_1.fastq.gz	SRR5686387	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/007/SRR5686387/SRR5686387_1.fastq.gz	N289Barcode_704-510	olfactory projection neuron innvervating DC2 glomerulus
GSM2669587 1	SRS2286701	SAMN07244906	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	astrocyte	astrocyte [IL7116-711-513]	Drosophila melanogaster	brain	mixed sex population	pupal stage	astrocyte	alrm-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2669587 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 692	P-GSE100058-5	P-GSE100058-6	GSM2669587	not applicable	sequencing assay	SRX2920842	NextSeq 550 (Drosophila melanogaster)	SRR5686056_2.fastq.gz	SRR5686056	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/006/SRR5686056/SRR5686056_2.fastq.gz	IL7116-711-513	astrocyte
GSM2669587 1	SRS2286701	SAMN07244906	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	astrocyte	astrocyte [IL7116-711-513]	Drosophila melanogaster	brain	mixed sex population	pupal stage	astrocyte	alrm-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2669587 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 693	P-GSE100058-5	P-GSE100058-6	GSM2669587	not applicable	sequencing assay	SRX2920842	NextSeq 550 (Drosophila melanogaster)	SRR5686056_1.fastq.gz	SRR5686056	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/006/SRR5686056/SRR5686056_1.fastq.gz	IL7116-711-513	astrocyte
GSM2669626 1	SRS2286740	SAMN07244978	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	astrocyte	astrocyte [IL7116-729-503]	Drosophila melanogaster	brain	mixed sex population	pupal stage	astrocyte	alrm-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2669626 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 614	P-GSE100058-5	P-GSE100058-6	GSM2669626	not applicable	sequencing assay	SRX2920881	NextSeq 550 (Drosophila melanogaster)	SRR5686095_2.fastq.gz	SRR5686095	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/005/SRR5686095/SRR5686095_2.fastq.gz	IL7116-729-503	astrocyte
GSM2669626 1	SRS2286740	SAMN07244978	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	astrocyte	astrocyte [IL7116-729-503]	Drosophila melanogaster	brain	mixed sex population	pupal stage	astrocyte	alrm-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2669626 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 615	P-GSE100058-5	P-GSE100058-6	GSM2669626	not applicable	sequencing assay	SRX2920881	NextSeq 550 (Drosophila melanogaster)	SRR5686095_1.fastq.gz	SRR5686095	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/005/SRR5686095/SRR5686095_1.fastq.gz	IL7116-729-503	astrocyte
GSM2669625 1	SRS2286789	SAMN07244979	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	astrocyte	astrocyte [IL7116-728-503]	Drosophila melanogaster	brain	mixed sex population	pupal stage	astrocyte	alrm-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2669625 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 616	P-GSE100058-5	P-GSE100058-6	GSM2669625	not applicable	sequencing assay	SRX2920880	NextSeq 550 (Drosophila melanogaster)	SRR5686094_2.fastq.gz	SRR5686094	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/004/SRR5686094/SRR5686094_2.fastq.gz	IL7116-728-503	astrocyte
